2015-11-03 10:12:42.300044	CollectStat.exe	5789	CreateFile	E:\DATA\Files\1fc8307b-0b50-45a4-94c6-d20d6511257f\Documents\ea0ce8b9-ada6-43ea-be63-1725a9702388\ver1\log.dat	SUCCESS	Desired Access: Generic Read/Write Disposition: OpenIf Options: Synchronous IO Non-Alert Non-Directory File Open No Recall Attributes: n/a ShareMode: None AllocationSize: 0 OpenResult: Opened
2015-11-03 10:12:42.301733	WriteData.exe	1258	ReadFile	E:\DATA\Files\1fc8307b-0b50-45a4-94c6-d20d6511257f\Documents\ea0ce8b9-ada6-43ea-be63-1725a9702388\ver1\log.dat	SUCCESS	Offset: 5.575 Length: 4.096 Priority: Normal
2015-11-03 10:12:42.302057	WriteData.exe	1258	ReadFile	E:\DATA\AB12\QWF-12-AB-4\index.cat	SUCCESS	Offset: 986.776.653 Length: 2.048 Priority: Normal
2015-11-03 10:12:42.302343	WriteData.exe	1258	ReadFile	E:\DATA\Files\1fc8307b-0b50-45a4-94c6-d20d6511257f\Documents\ea0ce8b9-ada6-43ea-be63-1725a9702388\ver1\log.dat	SUCCESS	Offset: 177.748 Length: 4.096 Priority: Normal
2015-11-03 10:12:42.302847	WriteData.exe	1258	ReadFile	E:\DATA\AB12\QWF-12-AB-4\Index12.bin	SUCCESS	Offset: 354.084.429 Length: 2.048 Priority: Normal
2015-11-03 10:12:42.303320	ServiceA.exe	962	ReadFile	E:\DATA\Files\1fc8307b-0b50-45a4-94c6-d20d6511257f\Documents\ea0ce8b9-ada6-43ea-be63-1725a9702388\ver1\log.dat	SUCCESS	Offset: 5.575 Length: 4.096 Priority: Normal
2015-11-03 10:12:42.303627	CollectStat.exe	5789	ReadFile	E:\DATA\AB12\QWF-12-AB-4\index.cat	SUCCESS	Offset: 986.778.733 Length: 2.048 Priority: Normal
2015-11-03 10:12:42.304024	CollectStat.exe	5789	ReadFile	E:\DATA\Files\1fc8307b-0b50-45a4-94c6-d20d6511257f\Documents\ea0ce8b9-ada6-43ea-be63-1725a9702388\ver1\log.dat	SUCCESS	Offset: 85.150 Length: 4.096 Priority: Normal
2015-11-03 10:12:42.304169	WriteData.exe	1258	ReadFile	E:\DATA\AB12\QWF-12-AB-4\index.cat	SUCCESS	Offset: 986.779.648 Length: 4.096 I/O Flags: Non-cached Paging I/O Priority: Normal
2015-11-03 10:12:42.304673	CollectStat.exe	5789	ReadFile	E:\DATA\Files\1fc8307b-0b50-45a4-94c6-d20d6511257f\Documents\ea0ce8b9-ada6-43ea-be63-1725a9702388\ver1\log.dat	SUCCESS	Offset: 5.575 Length: 4.096 Priority: Normal
2015-11-03 10:12:42.305112	ServiceA.exe	962	CloseFile	E:\DATA\Files\1fc8307b-0b50-45a4-94c6-d20d6511257f\Documents\ea0ce8b9-ada6-43ea-be63-1725a9702388\ver1\log.dat	SUCCESS	
2015-11-03 10:12:42.307190	ServiceA.exe	962	ReadFile	E:\DATA\AB12\QWF-12-AB-4\Index12.bin	SUCCESS	Offset: 354.086.509 Length: 2.048 Priority: Normal
2015-11-03 10:12:42.307629	WriteData.exe	1258	ReadFile	E:\DATA\AB12\QWF-12-AB-4\Index12.bin	SUCCESS	Offset: 354.086.912 Length: 4.096 I/O Flags: Non-cached Paging I/O Priority: Normal
2015-11-03 10:12:42.312148	ServiceA.exe	962	ReadFile	E:\DATA\AB12\QWF-12-AB-4\index.cat	SUCCESS	Offset: 986.780.813 Length: 2.048 Priority: Normal
2015-11-03 10:12:42.313351	CollectStat.exe	5789	ReadFile	E:\DATA\AB12\QWF-12-AB-4\Index12.bin	SUCCESS	Offset: 354.088.589 Length: 2.048 Priority: Normal
2015-11-03 10:12:42.314230	ServiceA.exe	962	ReadFile	E:\DATA\AB12\QWF-12-AB-4\index.cat	SUCCESS	Offset: 986.783.413 Length: 2.048 Priority: Normal
2015-11-03 10:12:42.314699	WriteData.exe	1258	ReadFile	E:\DATA\AB12\QWF-12-AB-4\index.cat	SUCCESS	Offset: 986.783.744 Length: 4.096 I/O Flags: Non-cached Paging I/O Priority: Normal
2015-11-03 10:12:42.317946	ServiceA.exe	962	ReadFile	E:\DATA\AB12\QWF-12-AB-4\Index12.bin	SUCCESS	Offset: 354.091.189 Length: 2.048 Priority: Normal
2015-11-03 10:12:42.318377	CollectStat.exe	5789	ReadFile	E:\DATA\AB12\QWF-12-AB-4\Index12.bin	SUCCESS	Offset: 354.091.008 Length: 4.096 I/O Flags: Non-cached Paging I/O Priority: Normal
2015-11-03 10:12:42.320958	WriteData.exe	1258	ReadFile	D:\temp\aa34\ppt\slideLayouts\slideLayout9.xml	SUCCESS	Offset: 0 Length: 4.096 Priority: Normal
2015-11-03 10:12:42.322093	WriteData.exe	1258	CloseFile	D:\temp\aa34\ppt\slideLayouts\slideLayout9.xml	SUCCESS	
2015-11-03 10:12:42.323680	ServiceA.exe	962	CreateFile	D:\temp\aa34\ppt\slideLayouts\slideLayout9.xml	SUCCESS	Desired Access: Generic Read Disposition: Open Options: Sequential Access Synchronous IO Non-Alert Non-Directory File Open No Recall Attributes: n/a ShareMode: Read AllocationSize: n/a OpenResult: Opened
2015-11-03 10:12:42.323799	CollectStat.exe	5789	ReadFile	E:\DATA\AB12\QWF-12-AB-4\index.cat	SUCCESS	Offset: 986.785.493 Length: 2.048 Priority: Normal
2015-11-03 10:12:42.324597	WriteData.exe	1258	ReadFile	E:\DATA\AB12\QWF-12-AB-4\Index12.bin	SUCCESS	Offset: 354.093.269 Length: 2.048 Priority: Normal
2015-11-03 10:12:42.324815	ServiceA.exe	962	ReadFile	D:\temp\aa34\ppt\slideLayouts\slideLayout9.xml	SUCCESS	Offset: 0 Length: 4.096 Priority: Normal
2015-11-03 10:12:42.325045	CollectStat.exe	5789	ReadFile	E:\DATA\AB12\QWF-12-AB-4\Index12.bin	SUCCESS	Offset: 354.095.104 Length: 4.096 I/O Flags: Non-cached Paging I/O Priority: Normal
2015-11-03 10:12:42.325553	CollectStat.exe	5789	ReadFile	D:\temp\aa34\ppt\slideLayouts\slideLayout9.xml	SUCCESS	Offset: 4.096 Length: 1.641 Priority: Normal
2015-11-03 10:12:42.328232	ServiceA.exe	962	CreateFile	D:\temp\aa34\ppt\slideLayouts\mf-slideLayout9.xml	SUCCESS	Desired Access: Generic Write Read Attributes Disposition: OverwriteIf Options: Sequential Access Synchronous IO Non-Alert Non-Directory File Open No Recall Attributes: n/a ShareMode: Read AllocationSize: 0 OpenResult: Created
2015-11-03 10:12:42.329119	WriteData.exe	1258	ReadFile	E:\DATA\AB12\QWF-12-AB-4\index.cat	SUCCESS	Offset: 986.787.573 Length: 2.048 Priority: Normal
